Customer ID,TotalRevenue,NumberOfOrders,TotalItems,AverageOrderValue,PurchaseFrequency
16916.0,902.02,4,649,225.505,4
16917.0,1851.88,2,792,925.94,2
16918.0,3206.54,16,2066,200.40875,16
16919.0,4909.66,24,2333,204.56916666666666,24
16920.0,355.45,1,81,355.45,1
16921.0,409.21,3,275,136.40333333333334,3
16922.0,611.08,1,281,611.08,1
16923.0,13157.130000000001,32,6190,411.16031250000003,32
16924.0,829.89,3,467,276.63,3
16925.0,125.65,1,123,125.65,1
16926.0,1169.6100000000001,5,197,233.92200000000003,5
16927.0,543.05,3,993,181.01666666666665,3
16928.0,3897.5299999999997,29,2587,134.39758620689653,29
16929.0,1295.39,7,929,185.0557142857143,7
16930.0,378.89,3,339,126.29666666666667,3
16931.0,5032.22,23,3357,218.79217391304348,23
16932.0,412.55,3,217,137.51666666666668,3
16933.0,3099.3,9,1533,344.3666666666667,9
16934.0,2083.14,6,936,347.19,6
16935.0,530.86,3,273,176.95333333333335,3
16936.0,548.29,2,339,274.145,2
16937.0,196.25,1,123,196.25,1
16938.0,6995.360000000001,9,5041,777.2622222222222,9
16939.0,433.85,3,229,144.61666666666667,3
16940.0,6427.66,8,4503,803.4575,8
16941.0,33.0,1,12,33.0,1
16942.0,1904.99,9,805,211.66555555555556,9
16943.0,1299.49,5,147,259.898,5
16944.0,101.36,1,27,101.36,1
16945.0,8548.16,33,5889,259.0351515151515,33
16946.0,1222.04,5,509,244.408,5
16947.0,955.21,5,655,191.042,5
16948.0,868.77,7,2091,124.11,7
16949.0,1286.27,6,791,214.37833333333333,6
16950.0,3541.77,10,2432,354.177,10
16951.0,1277.75,3,1318,425.9166666666667,3
16952.0,795.83,5,343,159.166,5
16953.0,20.8,1,10,20.8,1
16954.0,6081.88,20,4086,304.094,20
16955.0,1120.31,6,723,186.71833333333333,6
16956.0,308.74,1,114,308.74,1
16957.0,416.64,2,172,208.32,2
16958.0,778.49,1,514,778.49,1
16959.0,117.35000000000001,1,49,117.35000000000001,1
16960.0,1990.88,8,1492,248.86,8
16961.0,794.56,3,482,264.8533333333333,3
16962.0,251.04,1,158,251.04,1
16963.0,110.55000000000001,1,35,110.55000000000001,1
16964.0,207.85,2,49,103.925,2
16965.0,201.19,1,291,201.19,1
16966.0,2154.97,7,1981,307.8528571428571,7
16967.0,319.02,1,333,319.02,1
16968.0,439.43,2,326,219.715,2
16969.0,650.41,3,816,216.8033333333333,3
16970.0,71.4,1,12,71.4,1
16971.0,357.21,1,72,357.21,1
16972.0,749.0,2,183,374.5,2
16973.0,127.0,1,60,127.0,1
16974.0,365.5,2,70,182.75,2
16975.0,926.12,3,586,308.70666666666665,3
16976.0,251.51999999999998,1,88,251.51999999999998,1
16977.0,496.0,4,142,124.0,4
16978.0,768.88,3,285,256.29333333333335,3
16979.0,2859.74,9,1451,317.74888888888887,9
16980.0,1422.8300000000002,3,990,474.2766666666667,3
16982.0,384.06,1,182,384.06,1
16983.0,3490.5299999999997,11,2315,317.3209090909091,11
16984.0,10350.53,9,5127,1150.058888888889,9
16985.0,10923.16,23,3103,474.92,23
16986.0,4888.75,11,2539,444.4318181818182,11
16987.0,2521.4,11,671,229.21818181818182,11
16988.0,382.67,2,158,191.335,2
16989.0,1133.25,6,1233,188.875,6
16990.0,344.0,2,200,172.0,2
16991.0,1041.21,1,793,1041.21,1
16992.0,5476.5,13,2061,421.2692307692308,13
16993.0,1950.9499999999998,2,285,975.4749999999999,2
16996.0,2123.61,9,919,235.95666666666668,9
16997.0,702.0,3,360,234.0,3
16998.0,402.0,5,104,80.4,5
16999.0,484.82,2,294,242.41,2
17000.0,406.3,2,305,203.15,2
17001.0,6640.8,19,3782,349.5157894736842,19
17002.0,2571.55,7,1265,367.36428571428576,7
17003.0,828.21,4,494,207.0525,4
17004.0,2324.36,4,1233,581.09,4
17005.0,622.36,2,691,311.18,2
17006.0,1635.27,8,572,204.40875,8
17007.0,1120.1,7,717,160.0142857142857,7
17008.0,81.36,1,24,81.36,1
17009.0,242.06,1,336,242.06,1
17010.0,195.36,1,118,195.36,1
17011.0,671.7,3,792,223.9,3
17012.0,360.61,1,251,360.61,1
17014.0,583.4300000000001,3,243,194.4766666666667,3
17015.0,1838.6100000000001,3,1978,612.87,3
17016.0,552.4,1,309,552.4,1
17017.0,12576.99,29,9397,433.68931034482756,29
17018.0,2287.7,6,456,381.2833333333333,6
17019.0,3602.29,11,2396,327.4809090909091,11
17020.0,935.62,2,860,467.81,2
17021.0,1182.22,6,992,197.03666666666666,6
17022.0,260.0,2,180,130.0,2
17023.0,800.18,3,530,266.72666666666663,3
17024.0,95.85,3,69,31.95,3
17025.0,1349.67,5,885,269.934,5
17026.0,175.82999999999998,3,107,58.60999999999999,3
17027.0,1310.63,9,645,145.62555555555556,9
17028.0,1593.83,3,856,531.2766666666666,3
17029.0,2137.3,7,1265,305.3285714285715,7
17030.0,146.87,1,146,146.87,1
17031.0,2773.85,6,1595,462.30833333333334,6
17032.0,2984.32,8,1667,373.04,8
17033.0,1332.79,4,871,333.1975,4
17034.0,1276.42,5,694,255.28400000000002,5
17035.0,613.59,4,327,153.3975,4
17036.0,176.9,1,76,176.9,1
17037.0,1267.32,1,656,1267.32,1
17038.0,743.17,2,535,371.585,2
17039.0,1954.99,1,689,1954.99,1
17040.0,463.25,2,189,231.625,2
17041.0,1655.2,6,1303,275.8666666666667,6
17042.0,1036.58,5,990,207.31599999999997,5
17043.0,2593.65,8,1616,324.20625,8
17044.0,11962.3,12,5722,996.8583333333332,12
17045.0,827.6800000000001,5,294,165.536,5
17046.0,1906.07,5,1636,381.214,5
17047.0,2289.23,6,1184,381.53833333333336,6
17048.0,2071.68,7,1068,295.9542857142857,7
17049.0,9942.53,19,4273,523.291052631579,19
17050.0,4648.59,11,2432,422.59909090909093,11
17051.0,706.49,4,507,176.6225,4
17052.0,399.09,1,251,399.09,1
17053.0,498.48,1,122,498.48,1
17054.0,1356.33,5,804,271.26599999999996,5
17055.0,232.85,1,83,232.85,1
17056.0,128.60000000000002,1,26,128.60000000000002,1
17057.0,294.74,1,129,294.74,1
17058.0,1179.89,3,592,393.2966666666667,3
17059.0,4864.57,9,3107,540.5077777777777,9
17060.0,234.24,1,216,234.24,1
17061.0,5232.2300000000005,11,1526,475.65727272727275,11
17062.0,889.75,6,644,148.29166666666666,6
17063.0,3638.53,13,1899,279.8869230769231,13
17064.0,855.45,3,316,285.15000000000003,3
17065.0,194.7,2,82,97.35,2
17066.0,228.34,1,93,228.34,1
17067.0,454.54,3,322,151.51333333333335,3
17068.0,8987.68,47,4351,191.2272340425532,47
17069.0,5517.2300000000005,14,3230,394.08785714285716,14
17070.0,437.42,2,232,218.71,2
17071.0,3793.71,13,1934,291.82384615384615,13
17072.0,273.35,1,212,273.35,1
17073.0,1446.09,4,759,361.5225,4
17074.0,203.05,1,19,203.05,1
17075.0,2236.63,10,785,223.663,10
17076.0,1242.75,6,514,207.125,6
17077.0,306.0,1,36,306.0,1
17078.0,378.2,2,788,189.1,2
17079.0,118.80000000000001,1,24,118.80000000000001,1
17080.0,957.53,7,569,136.79,7
17081.0,949.39,6,381,158.23166666666665,6
17082.0,4732.03,6,2526,788.6716666666666,6
17083.0,4049.79,9,1955,449.9766666666667,9
17084.0,5001.21,3,3178,1667.07,3
17085.0,7847.67,28,3583,280.2739285714286,28
17086.0,2050.08,6,1859,341.68,6
17087.0,221.53,1,113,221.53,1
17088.0,1991.01,4,868,497.7525,4
17089.0,128.45,1,35,128.45,1
17090.0,3080.1800000000003,13,1344,236.9369230769231,13
17091.0,7495.75,19,3732,394.5131578947368,19
17092.0,5511.41,11,3768,501.0372727272727,11
17093.0,235.88,1,114,235.88,1
17094.0,402.20000000000005,2,212,201.10000000000002,2
17095.0,2572.25,7,1695,367.4642857142857,7
17096.0,3697.93,11,1559,336.17545454545456,11
17097.0,1143.36,9,582,127.03999999999999,9
17098.0,591.0699999999999,3,125,197.0233333333333,3
17099.0,582.17,1,317,582.17,1
17100.0,971.74,2,800,485.87,2
17101.0,2507.05,7,1175,358.15000000000003,7
17102.0,25.5,1,2,25.5,1
17103.0,424.3,1,471,424.3,1
17104.0,474.03,1,149,474.03,1
17105.0,665.78,2,693,332.89,2
17106.0,481.58,1,153,481.58,1
17107.0,16052.72,10,7530,1605.272,10
17108.0,174.95,1,31,174.95,1
17109.0,1291.71,8,788,161.46375,8
17110.0,499.9,3,136,166.63333333333333,3
17111.0,459.58,2,581,229.79,2
17112.0,197.57,1,130,197.57,1
17113.0,2305.59,6,913,384.26500000000004,6
17114.0,801.12,8,215,100.14,8
17115.0,2761.4900000000002,7,885,394.49857142857144,7
17116.0,389.78,1,392,389.78,1
17117.0,116.19999999999999,1,68,116.19999999999999,1
17118.0,157.02,1,154,157.02,1
17119.0,606.91,2,334,303.455,2
17120.0,307.46,1,120,307.46,1
17121.0,314.74,1,106,314.74,1
17122.0,570.5,4,368,142.625,4
17123.0,977.17,3,676,325.7233333333333,3
17124.0,294.24,1,129,294.24,1
17125.0,230.5,1,281,230.5,1
17126.0,2016.43,9,1426,224.04777777777778,9
17127.0,1155.0300000000002,5,340,231.00600000000003,5
17128.0,157.09,1,76,157.09,1
17129.0,31.85,1,5,31.85,1
17131.0,2463.17,5,983,492.634,5
17132.0,1220.9099999999999,2,963,610.4549999999999,2
17133.0,14622.33,12,10107,1218.5275,12
17134.0,625.3,3,144,208.4333333333333,3
17135.0,1722.18,10,1686,172.21800000000002,10
17136.0,231.68,1,256,231.68,1
17137.0,1099.81,6,680,183.30166666666665,6
17138.0,4417.27,7,2024,631.0385714285715,7
17139.0,19566.76,25,9853,782.6704,25
17140.0,454.12,1,296,454.12,1
17141.0,727.58,4,423,181.895,4
17142.0,1275.25,4,322,318.8125,4
17143.0,880.97,2,314,440.485,2
17144.0,984.57,2,483,492.285,2
17145.0,3120.91,4,2591,780.2275,4
17146.0,5852.64,13,2188,450.20307692307694,13
17147.0,3199.95,9,1308,355.54999999999995,9
17148.0,124.88,1,82,124.88,1
17149.0,143.10000000000002,1,18,143.10000000000002,1
17150.0,1357.95,6,397,226.32500000000002,6
17151.0,231.90000000000003,1,42,231.90000000000003,1
17152.0,2016.5,4,577,504.125,4
17153.0,213.78,1,104,213.78,1
17154.0,329.34,1,490,329.34,1
17155.0,892.46,7,987,127.49428571428572,7
17156.0,591.87,1,391,591.87,1
17157.0,5151.9,19,2092,271.15263157894736,19
17158.0,1980.0,5,1147,396.0,5
17159.0,2099.59,5,1348,419.918,5
17160.0,10209.16,17,8390,600.5388235294117,17
17161.0,856.01,1,537,856.01,1
17162.0,1715.46,10,1001,171.546,10
17163.0,699.78,4,531,174.945,4
17164.0,2467.35,7,1501,352.4785714285714,7
17165.0,1794.32,6,788,299.05333333333334,6
17166.0,206.34,2,78,103.17,2
17167.0,867.11,3,429,289.0366666666667,3
17168.0,400.2,1,220,400.2,1
17169.0,1156.73,3,671,385.57666666666665,3
17170.0,178.68,2,152,89.34,2
17171.0,384.59,2,225,192.295,2
17172.0,956.5699999999999,3,1215,318.8566666666666,3
17173.0,3766.6,8,1122,470.825,8
17174.0,59.9,1,41,59.9,1
17175.0,1443.69,4,866,360.9225,4
17176.0,902.3199999999999,3,576,300.7733333333333,3
17177.0,119.5,1,40,119.5,1
17178.0,432.96,1,100,432.96,1
17179.0,1507.26,6,625,251.21,6
17180.0,2236.77,11,1809,203.34272727272727,11
17181.0,309.85,3,268,103.28333333333335,3
17182.0,321.3,2,54,160.65,2
17183.0,3347.31,6,1296,557.885,6
17184.0,198.41000000000003,2,73,99.20500000000001,2
17185.0,229.46,3,119,76.48666666666666,3
17186.0,144.0,2,200,72.0,2
17187.0,467.71,2,426,233.855,2
17188.0,4592.93,13,2569,353.3023076923077,13
17189.0,953.63,5,601,190.726,5
17190.0,1726.57,7,2218,246.65285714285713,7
17191.0,4310.34,15,2208,287.356,15
17192.0,75.28,1,45,75.28,1
17193.0,2310.04,9,1668,256.6711111111111,9
17194.0,812.5,3,420,270.8333333333333,3
17195.0,562.98,1,486,562.98,1
17196.0,327.75,1,154,327.75,1
17197.0,1013.01,1,191,1013.01,1
17198.0,692.22,3,357,230.74,3
17199.0,135.04000000000002,1,232,135.04000000000002,1
17200.0,356.71,4,367,89.1775,4
17201.0,1143.1,4,1004,285.775,4
17202.0,160.65,1,55,160.65,1
17203.0,5564.09,10,4597,556.409,10
17204.0,5504.6900000000005,9,2651,611.6322222222223,9
17205.0,999.35,3,2214,333.1166666666667,3
17206.0,204.24,1,76,204.24,1
17207.0,292.62,1,233,292.62,1
17208.0,111.15,1,101,111.15,1
17209.0,595.7,3,723,198.5666666666667,3
17210.0,251.72,1,242,251.72,1
17211.0,3773.35,13,2141,290.2576923076923,13
17212.0,794.41,3,727,264.80333333333334,3
17213.0,4869.400000000001,13,2087,374.5692307692308,13
17214.0,1059.1200000000001,6,272,176.52,6
17215.0,186.15,1,104,186.15,1
17216.0,63.6,1,21,63.6,1
17217.0,210.1,2,93,105.05,2
17218.0,3891.39,18,2066,216.18833333333333,18
17219.0,259.13,2,188,129.565,2
17220.0,4457.31,21,2663,212.25285714285715,21
17221.0,976.62,5,713,195.324,5
17222.0,1579.51,6,857,263.25166666666667,6
17223.0,558.04,3,155,186.01333333333332,3
17224.0,100.86,1,65,100.86,1
17225.0,131.15,1,36,131.15,1
17226.0,895.47,3,853,298.49,3
17227.0,1878.93,12,1681,156.57750000000001,12
17228.0,2820.03,13,2354,216.92538461538464,13
17229.0,318.76,2,185,159.38,2
17230.0,9388.49,18,3753,521.5827777777778,18
17231.0,7064.8,25,3681,282.592,25
17232.0,417.77,2,202,208.885,2
17233.0,560.86,3,298,186.95333333333335,3
17234.0,149.89000000000001,1,55,149.89000000000001,1
17235.0,1562.98,8,845,195.3725,8
17236.0,1929.26,12,804,160.77166666666668,12
17237.0,994.13,4,414,248.5325,4
17238.0,7331.67,32,3555,229.1146875,32
17239.0,1189.45,4,515,297.3625,4
17240.0,130.6,1,108,130.6,1
17241.0,2736.64,12,859,228.0533333333333,12
17242.0,2889.28,5,1459,577.856,5
17243.0,20203.58,69,7932,292.80550724637686,69
17244.0,1826.04,5,1419,365.20799999999997,5
17245.0,371.63,2,307,185.815,2
17246.0,38.92,2,36,19.46,2
17247.0,280.09000000000003,1,105,280.09000000000003,1
17248.0,500.54,2,276,250.27,2
17249.0,68.03,1,79,68.03,1
17250.0,381.97,2,167,190.985,2
17251.0,798.98,3,377,266.32666666666665,3
17252.0,348.91,2,192,174.455,2
17253.0,178.26,1,43,178.26,1
17254.0,469.48,3,397,156.49333333333334,3
17255.0,781.7,4,583,195.425,4
17256.0,498.93,5,299,99.786,5
17257.0,189.78,2,187,94.89,2
17258.0,417.3,2,188,208.65,2
17259.0,1452.39,6,844,242.06500000000003,6
17260.0,120.95,1,23,120.95,1
17261.0,221.59,1,95,221.59,1
17262.0,2488.76,11,635,226.25090909090912,11
17263.0,63.440000000000005,1,36,63.440000000000005,1
17264.0,268.28,1,217,268.28,1
17265.0,550.01,2,389,275.005,2
17266.0,501.71999999999997,5,243,100.344,5
17267.0,317.2,2,158,158.6,2
17268.0,1733.8899999999999,11,1395,157.62636363636364,11
17269.0,491.81,1,314,491.81,1
17270.0,601.4499999999999,2,420,300.72499999999997,2
17271.0,204.3,1,113,204.3,1
17272.0,2148.63,4,1778,537.1575,4
17273.0,141.12,1,133,141.12,1
17274.0,573.22,2,271,286.61,2
17275.0,114.1,1,71,114.1,1
17276.0,502.49,1,187,502.49,1
17277.0,1065.3500000000001,2,430,532.6750000000001,2
17278.0,271.24,2,195,135.62,2
17279.0,187.82999999999998,1,48,187.82999999999998,1
17280.0,118.85999999999999,1,74,118.85999999999999,1
17281.0,797.8499999999999,6,295,132.975,6
17282.0,2308.54,5,2332,461.70799999999997,5
17283.0,188.46,1,179,188.46,1
17284.0,2788.06,8,2069,348.5075,8
17285.0,407.94,2,134,203.97,2
17286.0,389.18,3,368,129.72666666666666,3
17287.0,3826.86,21,1955,182.23142857142858,21
17288.0,2468.43,11,1699,224.40272727272725,11
17289.0,2041.8,9,1237,226.86666666666667,9
17290.0,1487.96,8,1139,185.995,8
17291.0,550.8000000000001,1,72,550.8000000000001,1
17292.0,271.75,2,131,135.875,2
17293.0,3750.63,17,2228,220.62529411764706,17
17294.0,467.78999999999996,2,297,233.89499999999998,2
17295.0,547.0,3,293,182.33333333333334,3
17296.0,338.13,1,216,338.13,1
17297.0,128.18,1,65,128.18,1
17298.0,954.26,5,852,190.852,5
17299.0,993.23,6,919,165.53833333333333,6
17300.0,393.64,2,467,196.82,2
17301.0,294.39,2,216,147.195,2
17302.0,1135.63,5,575,227.12600000000003,5
17303.0,250.04,1,144,250.04,1
17304.0,111.5,1,73,111.5,1
17305.0,2135.46,1,1006,2135.46,1
17306.0,9782.35,21,13747,465.8261904761905,21
17307.0,3999.8900000000003,11,3667,363.6263636363637,11
17308.0,4511.76,2,5148,2255.88,2
17309.0,320.39,3,181,106.79666666666667,3
17310.0,1025.1,2,402,512.55,2
17311.0,3566.56,6,2755,594.4266666666666,6
17312.0,644.3,3,372,214.76666666666665,3
17313.0,2328.84,1,1402,2328.84,1
17314.0,4904.43,17,3663,288.4958823529412,17
17315.0,9599.58,43,5088,223.2460465116279,43
17316.0,124.45,1,44,124.45,1
17317.0,2600.34,3,1146,866.7800000000001,3
17318.0,157.32999999999998,1,59,157.32999999999998,1
17319.0,29.1,1,14,29.1,1
17320.0,2444.85,6,1182,407.47499999999997,6
17321.0,1665.21,6,790,277.535,6
17322.0,922.59,5,631,184.518,5
17323.0,1551.04,12,1426,129.25333333333333,12
17324.0,2171.07,12,1485,180.9225,12
17325.0,609.5699999999999,3,465,203.18999999999997,3
17326.0,312.35,2,136,156.175,2
17327.0,152.35,2,59,76.175,2
17328.0,104.7,1,86,104.7,1
17329.0,998.53,5,430,199.706,5
17330.0,423.8,4,122,105.95,4
17331.0,175.2,1,16,175.2,1
17332.0,838.27,5,794,167.654,5
17333.0,494.25,1,375,494.25,1
17334.0,635.15,3,566,211.71666666666667,3
17335.0,497.04,2,210,248.52,2
17336.0,81.12,1,48,81.12,1
17337.0,1981.06,4,1247,495.265,4
17338.0,11889.33,17,5780,699.3723529411765,17
17339.0,302.36,3,172,100.78666666666668,3
17340.0,19617.95,18,9497,1089.8861111111112,18
17341.0,1272.21,5,831,254.442,5
17342.0,1227.54,4,521,306.885,4
17343.0,1259.94,6,454,209.99,6
17344.0,457.36,2,200,228.68,2
17345.0,1586.6299999999999,10,2008,158.66299999999998,10
17346.0,4998.61,26,3439,192.25423076923076,26
17347.0,228.96,1,216,228.96,1
17348.0,2442.29,9,2766,271.36555555555555,9
17349.0,772.41,5,772,154.482,5
17350.0,1893.701,7,1178,270.5287142857143,7
17351.0,1988.23,12,383,165.68583333333333,12
17352.0,36.25,1,15,36.25,1
17353.0,3242.0,4,2168,810.5,4
17354.0,3133.96,4,2531,783.49,4
17355.0,273.31,1,249,273.31,1
17356.0,946.47,5,925,189.294,5
17357.0,384.39,2,152,192.195,2
17358.0,861.01,5,430,172.202,5
17359.0,284.46,2,237,142.23,2
17360.0,1200.51,6,624,200.085,6
17361.0,871.79,5,380,174.358,5
17362.0,1024.04,7,549,146.29142857142855,7
17363.0,920.46,3,499,306.82,3
17364.0,11972.92,28,7464,427.6042857142857,28
17365.0,8184.49,15,8015,545.6326666666666,15
17366.0,1077.24,2,504,538.62,2
17367.0,167.55,1,149,167.55,1
17368.0,2758.29,14,2319,197.0207142857143,14
17369.0,979.1999999999999,1,1152,979.1999999999999,1
17370.0,446.18,4,540,111.545,4
17371.0,655.37,6,281,109.22833333333334,6
17372.0,4347.31,28,1863,155.26107142857146,28
17373.0,1167.5,7,738,166.78571428571428,7
17374.0,727.11,3,155,242.37,3
17375.0,660.55,4,480,165.1375,4
17376.0,453.64,4,244,113.41,4
17377.0,17644.27,78,7335,226.20858974358976,78
17378.0,10.95,1,1,10.95,1
17379.0,389.71999999999997,1,623,389.71999999999997,1
17380.0,645.0,3,252,215.0,3
17381.0,36398.65,38,42879,957.8592105263158,38
17382.0,902.28,8,457,112.785,8
17383.0,304.09,2,160,152.045,2
17384.0,507.55,3,121,169.18333333333334,3
17385.0,256.11,1,197,256.11,1
17386.0,2812.77,7,1955,401.82428571428574,7
17387.0,746.81,2,522,373.405,2
17388.0,2675.37,11,2555,243.21545454545455,11
17389.0,57215.33,61,17880,937.9562295081968,61
17390.0,149.3,1,49,149.3,1
17391.0,508.8,2,480,254.4,2
17392.0,585.92,3,450,195.30666666666664,3
17393.0,381.15,2,238,190.575,2
17394.0,203.86999999999998,1,241,203.86999999999998,1
17395.0,97.5,1,66,97.5,1
17396.0,8409.6,14,2313,600.6857142857143,14
17397.0,1198.28,3,691,399.4266666666667,3
17398.0,653.38,3,310,217.79333333333332,3
17400.0,4623.28,8,2185,577.91,8
17401.0,114.85,1,34,114.85,1
17402.0,4635.5599999999995,23,1450,201.54608695652172,23
17403.0,382.87,2,188,191.435,2
17404.0,47781.12,23,50679,2077.44,23
17405.0,1031.41,3,726,343.80333333333334,3
17406.0,4186.95,13,1847,322.0730769230769,13
17407.0,552.9,1,426,552.9,1
17408.0,316.09000000000003,3,163,105.36333333333334,3
17409.0,7793.51,10,4089,779.351,10
17410.0,1214.72,5,616,242.94400000000002,5
17411.0,1425.38,5,608,285.076,5
17412.0,4220.22,16,2554,263.76375,16
17413.0,560.14,2,302,280.07,2
17414.0,2249.52,6,6256,374.92,6
17415.0,507.84,1,114,507.84,1
17416.0,17298.45,22,8769,786.2931818181819,22
17417.0,164.18,1,76,164.18,1
17418.0,670.0600000000001,3,521,223.35333333333335,3
17419.0,6126.25,18,2884,340.34722222222223,18
17420.0,953.58,6,446,158.93,6
17421.0,1059.41,3,807,353.1366666666667,3
17422.0,3594.76,11,3538,326.79636363636365,11
17423.0,1118.95,3,790,372.98333333333335,3
17425.0,759.17,2,407,379.585,2
17426.0,8077.77,13,5187,621.3669230769231,13
17427.0,100.8,1,34,100.8,1
17428.0,31466.760000000002,45,17356,699.2613333333334,45
17429.0,1357.46,5,1286,271.492,5
17430.0,622.57,4,455,155.6425,4
17431.0,403.3,1,292,403.3,1
17432.0,1728.99,9,1008,192.11,9
17433.0,569.96,2,305,284.98,2
17434.0,2373.82,7,1693,339.1171428571429,7
17435.0,331.35,1,195,331.35,1
17436.0,534.06,5,178,106.81199999999998,5
17437.0,369.68,1,283,369.68,1
17438.0,1422.77,5,553,284.554,5
17439.0,325.74,1,370,325.74,1
17440.0,323.58,4,282,80.895,4
17441.0,293.35,1,245,293.35,1
17442.0,4620.3,15,3134,308.02000000000004,15
17443.0,534.24,1,504,534.24,1
17444.0,2940.04,3,2119,980.0133333333333,3
17446.0,120.9,2,198,60.45,2
17447.0,541.53,2,443,270.765,2
17448.0,14523.67,46,11534,315.7319565217391,46
17449.0,4868.15,13,2483,374.4730769230769,13
17450.0,244784.25,51,83914,4799.691176470588,51
17451.0,1721.4,7,1203,245.91428571428574,7
17453.0,486.71999999999997,2,219,243.35999999999999,2
17454.0,1547.94,10,727,154.794,10
17455.0,131.7,1,66,131.7,1
17456.0,975.5600000000001,2,508,487.78000000000003,2
17457.0,5984.8099999999995,14,2695,427.4864285714285,14
17458.0,529.58,2,282,264.79,2
17459.0,657.3,2,537,328.65,2
17460.0,2157.9700000000003,16,954,134.87312500000002,16
17461.0,735.82,3,770,245.27333333333334,3
17462.0,675.69,2,227,337.845,2
17463.0,2535.26,7,1480,362.18,7
17464.0,907.14,3,608,302.38,3
17465.0,2542.79,7,1477,363.2557142857143,7
17466.0,763.28,2,306,381.64,2
17467.0,102.6,1,20,102.6,1
17468.0,194.8,3,184,64.93333333333334,3
17469.0,5051.25,17,2304,297.13235294117646,17
17470.0,2626.47,11,2731,238.76999999999998,11
17471.0,321.65000000000003,1,153,321.65000000000003,1
17472.0,922.35,4,551,230.5875,4
17473.0,607.0,2,270,303.5,2
17474.0,1047.0,1,200,1047.0,1
17475.0,194.37,1,178,194.37,1
17476.0,489.86,2,224,244.93,2
17477.0,1144.3,2,225,572.15,2
17478.0,1272.8,2,516,636.4,2
17479.0,389.26000000000005,1,266,389.26000000000005,1
17480.0,882.23,2,581,441.115,2
17481.0,1255.59,4,1061,313.8975,4
17482.0,775.64,2,240,387.82,2
17483.0,591.73,4,265,147.9325,4
17484.0,209.57,2,339,104.785,2
17486.0,396.87,1,191,396.87,1
17487.0,160.55,1,37,160.55,1
17488.0,336.5,1,136,336.5,1
17489.0,376.64,2,428,188.32,2
17490.0,2750.5,9,1531,305.6111111111111,9
17491.0,5653.67,17,3362,332.56882352941176,17
17492.0,1122.42,3,450,374.14000000000004,3
17493.0,100.91000000000001,1,62,100.91000000000001,1
17494.0,54.699999999999996,1,26,54.699999999999996,1
17495.0,806.72,3,367,268.9066666666667,3
17496.0,1412.89,4,675,353.2225,4
17497.0,287.25,2,59,143.625,2
17498.0,272.22,1,394,272.22,1
17499.0,1341.39,2,1086,670.695,2
17500.0,1138.0,3,17,379.3333333333333,3
17501.0,288.6,2,160,144.3,2
17502.0,689.1,4,376,172.275,4
17503.0,558.96,2,486,279.48,2
17504.0,9490.17,18,5420,527.2316666666667,18
17505.0,2435.48,5,1242,487.096,5
17506.0,302.2,1,139,302.2,1
17507.0,605.58,2,359,302.79,2
17508.0,4579.23,8,2891,572.40375,8
17509.0,6083.64,8,3512,760.455,8
17510.0,514.56,2,422,257.28,2
17511.0,172132.87,60,117174,2868.8811666666666,60
17512.0,5467.820000000001,18,5434,303.76777777777784,18
17513.0,1158.8,3,440,386.26666666666665,3
17514.0,522.0,2,284,261.0,2
17515.0,1602.51,9,527,178.05666666666667,9
17516.0,947.5,6,522,157.91666666666666,6
17517.0,153.94,1,102,153.94,1
17518.0,329.42,2,267,164.71,2
17519.0,4774.17,15,3230,318.278,15
17520.0,546.81,1,365,546.81,1
17521.0,1278.06,5,806,255.612,5
17522.0,1070.71,5,1034,214.142,5
17523.0,652.74,4,872,163.185,4
17524.0,539.14,3,362,179.71333333333334,3
17525.0,1161.9,3,338,387.3,3
17526.0,3939.24,12,1442,328.27,12
17527.0,939.37,4,488,234.8425,4
17528.0,3628.5,8,2138,453.5625,8
17529.0,1240.25,2,790,620.125,2
17530.0,2791.69,12,1741,232.64083333333335,12
17531.0,1266.82,3,472,422.2733333333333,3
17532.0,65.34,1,30,65.34,1
17533.0,34.8,1,24,34.8,1
17534.0,1668.83,5,860,333.76599999999996,5
17535.0,164.4,1,136,164.4,1
17536.0,364.83,3,201,121.61,3
17537.0,887.67,2,699,443.835,2
17538.0,98.42,1,134,98.42,1
17539.0,1176.84,4,708,294.21,4
17540.0,1590.6000000000001,6,588,265.1,6
17541.0,119.86,1,44,119.86,1
17542.0,340.85,3,323,113.61666666666667,3
17543.0,120.05,1,62,120.05,1
17544.0,944.82,3,410,314.94,3
17545.0,1409.8600000000001,6,682,234.9766666666667,6
17547.0,727.85,2,223,363.925,2
17548.0,731.26,4,494,182.815,4
17549.0,148.86,2,210,74.43,2
17550.0,2506.64,9,968,278.5155555555555,9
17551.0,290.34,1,142,290.34,1
17552.0,2786.77,12,1951,232.23083333333332,12
17553.0,3757.6,4,2288,939.4,4
17554.0,1952.45,5,1763,390.49,5
17555.0,1045.74,5,739,209.148,5
17556.0,300.67,2,184,150.335,2
17557.0,575.46,4,310,143.865,4
17558.0,259.17,1,54,259.17,1
17559.0,167.62,1,270,167.62,1
17560.0,1895.8,8,1588,236.975,8
17561.0,703.02,4,381,175.755,4
17562.0,1122.38,7,817,160.34,7
17563.0,392.38,2,256,196.19,2
17564.0,454.01,3,146,151.33666666666667,3
17565.0,131.83,1,67,131.83,1
17566.0,869.77,2,497,434.885,2
